id,title,vote_average,vote_count,revenue,runtime,imdb_id,original_language,overview,popularity,genres,spoken_languages,keywords
59859,Kick-Ass 2,6.396,5791,60700000,103,tt1650554,en,"After Kick-Ass’ insane bravery inspires a new wave of self-made masked crusaders, he joins a patrol led by the Colonel Stars and Stripes. When these amateur superheroes are hunted down by Red Mist — reborn as The Mother Fucker — only the blade-wielding Hit-Girl can prevent their annihilation.",24.476,"Action, Adventure, Crime",English,"secret identity, crime fighter, superhero, based on comic, aftercreditsstinger, teen superhero"
782,Gattaca,7.548,5786,12532777,106,tt0119177,en,"In a future society in the era of indefinite eugenics, humans are set on a life course depending on their DNA. Young Vincent Freeman is born with a condition that would prevent him from space travel, yet is determined to infiltrate the GATTACA space program.",25.598,"Thriller, Science Fiction, Mystery, Romance","English, Esperanto","genetics, cheating, paraplegic, suicide attempt, hostility, dystopia, dna, new identity, investigation, heart disease, spaceman, fake identity, blood sample, biotechnology, space mission, exercise, eugenics"
82654,Warm Bodies,6.44,5761,116980662,97,tt1588173,en,"After a zombie becomes involved with the girlfriend of one of his victims, their romance sets in motion a sequence of events that might transform the entire lifeless world.",21.946,"Horror, Comedy, Romance",English,"based on novel or book, dystopia, post-apocalyptic future, zombie, shakespeare in modern dress, zombie apocalypse, interspecies romance, based on young adult novel"
9737,Bad Boys,6.785,5758,141407024,119,tt0112442,en,"Marcus Burnett is a hen-pecked family man. Mike Lowry is a foot-loose and fancy free ladies' man. Both are Miami policemen, and both have 72 hours to reclaim a consignment of drugs stolen from under their station's nose. To complicate matters, in order to get the assistance of the sole witness to a murder, they have to pretend to be each other.",28.92,"Action, Comedy, Crime, Thriller",English,"miami, florida, mexican standoff, male friendship, witness protection, stripper, car crash, strip club, internal affairs, police corruption, gunfight, foot chase, drug lord, murder investigation, hangar, loose cannon, buddy cop, male camaraderie, narcotics detective, action hero, buddy movie, murder witness, buddy detective duo, stolen drugs, police partners"
449176,"Love, Simon",8.041,5748,66316289,110,tt5164432,en,Everyone deserves a great love story. But for seventeen-year old Simon Spier it's a little more complicated: he's yet to tell his family or friends he's gay and he doesn't know the identity of the anonymous classmate he's fallen for online.,19.843,"Comedy, Drama, Romance",English,"coming out, sexual identity, high school, based on novel or book, sexuality, class, coming of age, bully, love, teen movie, male homosexuality, lgbt, lgbt teen, based on young adult novel, gay theme, boys' love (bl)"
250546,Annabelle,5.8,5742,257047661,99,tt3322940,en,A couple begins to experience terrifying supernatural occurrences involving a vintage doll shortly after their home is invaded by satanic cultists.,44.87,Horror,English,"prequel, evil doll, killer doll, spirit, demon, spin off, doll, demonic possession, ghost, killer toys, toy comes to life, the conjuring universe"
390043,The Hitman's Bodyguard,6.891,5732,176586701,118,tt1959563,en,"The world’s top bodyguard gets a new client, a hitman who must testify at the International Court of Justice. They must put their differences aside and work together to make it to the trial on time.",28.214,"Action, Comedy","French, English, Russian","assassin, court, england, hitman, bodyguard, travel, on the run, criminal, killer, courtroom, opposites attract, buddy comedy, testify"
335988,Transformers: The Last Knight,6.059,5727,605425157,154,tt3371366,en,"Autobots and Decepticons are at war, with humans on the sidelines. Optimus Prime is gone. The key to saving our future lies buried in the secrets of the past, in the hidden history of Transformers on Earth.",44.968,"Action, Adventure, Science Fiction",English,"england, based on toy, knight, robot, transformers"
440021,Happy Death Day,6.638,5721,125479266,97,tt5308322,en,"Caught in a bizarre and terrifying time warp, college student Tree finds herself repeatedly reliving the day of her murder, ultimately realizing that she must identify the killer and the reason for her death before her chances of survival run out.",17.251,"Horror, Mystery, Comedy",English,"college, murder, time loop, young adult, college student, stabbed to death"
644,A.I. Artificial Intelligence,7.041,5719,235926552,146,tt0212720,en,"David, a robotic boy—the first of his kind programmed to love—is adopted as a test case by a Cybertronics employee and his wife. Though he gradually becomes their child, a series of unexpected circumstances make this life impossible for David.",26.617,"Drama, Science Fiction, Adventure",English,"android, prostitute, artificial intelligence (a.i.), prophecy, loss of loved one, extraterrestrial technology, fairy tale, dystopia, adoption, ice age, prosecution, gigolo, hologram, alien, robot, destiny, capture, doppelgänger, robot boy"
565,The Ring,6.651,5706,249348933,115,tt0298130,en,Rachel Keller is a journalist investigating a videotape that may have killed four teenagers. There is an urban legend about this tape: the viewer will die seven days after watching it. Rachel tracks down the video... and watches it. Now she has just seven days to unravel the mystery of the Ring so she can save herself and her son.,25.195,"Horror, Mystery",English,"journalist, island, drowning, investigation, supernatural, horse, telephone, paranormal, remake, curse, cabin in the woods, ghost, well, videotape, mysterious death"
1995,Lara Croft: Tomb Raider,5.879,5705,274703340,100,tt0146316,en,"English aristocrat Lara Croft is skilled in hand-to-hand combat and in the middle of a battle with a secret society. The shapely archaeologist moonlights as a tomb raider to recover lost antiquities and meets her match in the evil Powell, who's in search of a powerful relic.",32.121,"Adventure, Fantasy, Action, Thriller",English,"buddhist monk, planetary alignment, angkor wat, illuminati, william blake, steampunk, female protagonist, archaeologist, based on video game, sled dogs, relic, archeology, time-manipulation, lunar eclipse"
331482,Little Women,7.895,5700,216601214,135,tt3281548,en,Four sisters come of age in America in the aftermath of the Civil War.,25.76,"Drama, Romance","French, English","new york city, sibling relationship, based on novel or book, massachusetts, coming of age, remake, period drama, american civil war, christmas, 19th century, sister sister relationship, female writer, sisters"
420809,Maleficent: Mistress of Evil,7.323,5698,491730089,119,tt4777008,en,"Maleficent and her goddaughter Aurora begin to question the complex family ties that bind them as they are pulled in different directions by impending nuptials, unexpected allies, and dark new forces at play.",40.547,"Family, Fantasy, Adventure, Action",English,"magic, fairy tale, fairy, villain, sequel, live action remake"
277,Underworld,6.807,5696,95708457,122,tt0320691,en,"Vampires and werewolves have waged a nocturnal war against each other for centuries. But all bets are off when a female vampire warrior named Selene, who's famous for her strength and werewolf-hunting prowess, becomes smitten with a peace-loving male werewolf, Michael, who wants to end the war.",31.889,"Fantasy, Action, Thriller",English,"budapest, hungary, love of one's life, vampire, subway, hostility, bite, descendant, hybrid, rivalry, shootout, werewolf, gothic, dark fantasy, lycanthrope, urban gothic, supernatural power"
520763,A Quiet Place Part II,7.511,5691,297400000,97,tt8332922,en,"Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize that the creatures that hunt by sound are not the only threats that lurk beyond the sand path.",46.269,"Science Fiction, Thriller, Horror",English,"island, post-apocalyptic future, radio transmission, alien life-form, death of father, child in peril, sequel, alien, flashback, psychological thriller, creature, alien invasion, parenting, family, survival horror, alien monster, human vs alien, sign languages, alien attack, hearing impaired, newborn baby, anxious, new york"
508439,Onward,7.726,5687,141940042,103,tt7146812,en,"In a suburban fantasy world, two teenage elf brothers embark on an extraordinary quest to discover if there is still a little magic left out there.",25.372,"Family, Animation, Adventure, Comedy, Fantasy",English,"elves, magic, dead father, dead parent, fantasy world, teenage protagonist, brother brother relationship"
